I,N,293,8.9598,-3.1054,9.2755,-0.65378
I,N,294,8.9898,-3.1463,9.4661,-0.99429
I,N,295,9.0198,-3.0237,9.4253,-0.69464
I,N,296,9.0498,-2.7513,9.1529,-0.91256
I,N,297,9.0797,-2.5334,9.0848,-1.1169
I,N,298,9.1097,-2.6015,9.3027,-0.95342
I,N,299,9.1398,-2.6015,9.507,-0.8036
I,N,300,9.1698,-2.6832,9.2755,-0.91256
I,N,301,9.1998,-2.7513,9.112,-0.95342
I,N,302,9.2298,-2.7241,9.0439,-0.84446
I,N,303,9.2598,-2.5606,9.1529,-0.91256
I,N,304,9.29,-2.5334,9.3436,-1.076
I,N,305,9.3198,-2.7513,9.1937,-1.185
I,N,306,9.3501,-3.0237,9.112,-1.3348
I,N,307,9.3799,-3.0237,9.0848,-1.3076
I,N,308,9.4098,-2.8739,8.8941,-1.1169
I,N,309,9.4398,-2.7922,8.7306,-1.1169
I,N,310,9.4705,-2.7513,9.003,-1.1169
I,N,311,9.4999,-2.833,9.3027,-1.1169
I,N,312,9.5298,-2.8739,9.4253,-1.3076
I,N,313,9.5599,-2.7922,9.3436,-1.3757
I,N,314,9.5898,-2.9148,9.0439,-1.2667
I,N,315,9.6198,-2.9148,9.112,-1.1169
I,N,316,9.6498,-2.6832,9.4661,-1.185
I,N,317,9.6809,-2.7513,9.4661,-1.3348
I,N,318,9.7098,-3.1054,9.2346,-1.3076
I,N,319,9.7398,-3.3642,8.9213,-1.3348
I,N,320,9.7699,-2.9829,8.7715,-1.3076
I,N,321,9.7998,-2.7922,8.8941,-1.185
I,N,322,9.8298,-2.7922,9.2346,-0.95342
I,N,323,9.8598,-2.833,9.2346,-1.076
I,N,324,9.8898,-2.8739,9.1529,-1.4165
I,N,325,9.9198,-2.9829,9.0848,-1.3757
I,N,326,9.9497,-2.9829,9.003,-1.2667
I,N,327,9.9797,-2.833,9.3027,-1.1441
I,N,328,10.01,-2.7513,9.6977,-1.076
I,N,329,10.04,-2.6832,9.4253,-1.076
I,N,330,10.07,-2.9148,8.9213,-0.88532
I,N,331,10.1,-3.2961,8.7306,-0.8036
I,N,332,10.13,-3.4459,8.6898,-1.0351
I,N,333,10.16,-3.337,8.6898,-1.1441
I,N,334,10.19,-3.1054,9.2755,-1.1169
I,N,335,10.22,-2.6423,9.7249,-0.91256
I,N,336,10.25,-2.5334,9.616,-0.88532
I,N,337,10.28,-2.6832,9.2755,-0.65378
I,N,338,10.31,-2.7241,9.0848,-0.72188
I,N,339,10.34,-2.6423,8.8532,-1.185
I,N,340,10.37,-2.9829,8.8532,-1.3757
I,N,341,10.4,-3.2144,9.0848,-1.2258
I,N,342,10.43,-3.1463,9.1937,-0.8036
I,N,343,10.46,-3.0237,9.112,-0.72188
I,N,344,10.49,-2.8739,9.1937,-0.76274
I,N,345,10.529,-2.8739,9.1937,-0.91256
I,N,346,10.56,-2.8739,9.112,-1.076
I,N,347,10.59,-2.9148,9.1529,-1.076
I,N,348,10.62,-2.9556,9.2755,-1.076
I,N,349,10.65,-2.9556,9.2755,-1.1169
I,N,350,10.68,-2.9148,9.3436,-1.076
I,N,351,10.71,-3.1054,9.2346,-0.91256
I,N,352,10.74,-3.2144,9.2346,-0.84446
I,N,353,10.77,-3.0646,9.112,-1.0351
I,N,354,10.8,-2.9829,9.0848,-1.0351
I,N,355,10.83,-3.0237,9.0848,-0.95342
I,N,356,10.86,-3.0237,9.0848,-0.91256
I,N,357,10.89,-3.0646,9.0439,-0.99429
I,N,358,10.92,-3.0237,9.112,-0.99429
I,N,359,10.95,-2.9829,9.1529,-0.99429
I,N,360,10.98,-3.1054,9.1529,-0.91256
I,N,361,11.01,-3.1463,9.0848,-0.95342
I,N,362,11.04,-3.1054,9.0439,-0.95342
I,N,363,11.07,-3.0646,9.0439,-0.91256
I,N,364,11.1,-3.0646,9.1529,-0.88532
I,N,365,11.13,-3.0237,9.112,-0.95342
I,N,366,11.16,-3.1463,9.0848,-0.95342
I,N,367,11.22,-3.0237,9.0848,-0.95342
I,N,368,11.25,-2.9829,9.0848,-0.99429
I,N,369,11.28,-3.0237,9.112,-0.95342
I,N,370,11.31,-3.1054,9.1937,-1.0351
I,N,371,11.34,-3.0646,9.1529,-1.0351
I,N,372,11.37,-2.9829,9.112,-1.0351
I,N,373,11.4,-2.9556,9.112,-0.99429
I,N,374,11.43,-2.9556,9.0848,-1.0351
I,N,375,11.46,-2.9829,9.112,-1.1169
I,N,376,11.49,-2.9829,9.1529,-1.1169
I,N,377,11.52,-3.0237,9.2346,-1.076
I,N,378,11.55,-2.9556,9.1937,-1.0351
I,N,379,11.58,-2.9148,9.1529,-1.1169
I,N,380,11.61,-2.9556,9.1529,-1.0351
I,N,381,11.64,-2.9829,9.1937,-1.0351
I,N,382,11.67,-3.0646,9.1529,-1.076
I,N,383,11.7,-3.0646,9.112,-1.076
I,N,384,11.73,-2.9148,9.112,-1.076
I,N,385,11.76,-2.8739,9.112,-1.1169
I,N,386,11.79,-2.9556,9.0848,-1.076
I,N,387,11.82,-2.9556,9.1529,-1.0351
I,N,388,11.85,-2.9829,9.2346,-1.0351
I,N,389,11.88,-3.0237,9.1937,-1.076
I,N,390,11.91,-3.0237,9.0848,-1.076
I,N,391,11.94,-2.9556,9.112,-1.076
I,N,392,11.971,-2.9148,9.1529,-1.0351
I,N,393,12,-2.9556,9.1937,-1.076
I,N,394,12.03,-3.0237,9.112,-1.076
I,N,395,12.06,-2.9829,9.1529,-1.1169
I,N,396,12.09,-2.9556,9.112,-1.1169
I,N,397,12.12,-2.9829,9.112,-1.1169
I,N,398,12.15,-2.9829,9.112,-1.1441
I,N,399,12.18,-2.9829,9.112,-1.076
I,N,400,12.21,-3.0237,9.0848,-1.0351
I,N,401,12.24,-3.0237,9.0848,-1.1169
I,N,402,12.27,-2.9829,9.1937,-1.1169
I,N,403,12.302,-2.9829,9.1529,-1.0351
I,N,404,12.33,-2.8739,9.1937,-1.1441
I,N,405,12.36,-2.9829,9.1937,-1.1169
I,N,406,12.39,-3.0237,9.1529,-1.076
I,N,407,12.42,-3.0237,9.0848,-1.076
I,N,408,12.45,-2.9829,9.0848,-1.076
I,N,409,12.51,-3.0237,9.0848,-0.99429
I,N,410,12.54,-3.0237,9.112,-1.076
I,N,411,12.57,-3.0646,9.112,-1.0351
I,N,412,12.6,-2.9829,9.112,-1.0351
I,N,413,12.63,-2.9556,9.1529,-1.1169
I,N,414,12.66,-2.9829,9.1529,-1.0351
I,N,415,12.69,-3.0237,9.1529,-0.99429
I,N,416,12.72,-3.0646,9.112,-1.0351
I,N,417,12.75,-3.0646,9.1529,-1.0351
I,N,418,12.78,-3.0237,9.112,-1.0351
I,N,419,12.81,-3.0237,9.0848,-1.0351
I,N,420,12.87,-2.9829,9.112,-1.0351
I,N,421,12.9,-2.9829,9.1529,-0.99429
I,N,422,12.93,-2.9829,9.1529,-1.0351
I,N,423,12.96,-3.0237,9.112,-0.99429
I,N,424,12.99,-3.0646,9.1529,-0.99429
I,N,425,13.02,-3.0646,9.2346,-1.0351
I,N,426,13.05,-3.1054,9.1937,-0.99429
I,N,427,13.08,-3.0237,9.112,-0.95342
I,N,428,13.11,-2.9829,9.0848,-0.99429
I,N,429,13.14,-2.9556,9.0848,-0.95342
I,N,430,13.17,-2.9829,9.0439,-0.95342
I,N,431,13.218,-2.9829,9.1529,-1.076
I,N,432,13.25,-3.1054,9.1937,-0.88532
I,N,433,13.28,-3.1463,9.112,-0.91256
I,N,434,13.31,-3.0646,9.0848,-1.0351
I,N,435,13.34,-2.9829,9.0848,-1.1169
I,N,436,13.37,-2.9556,9.1529,-1.076
I,N,437,13.4,-3.0237,9.1529,-0.95342
I,N,438,13.43,-3.0646,9.1529,-0.91256
I,N,439,13.46,-2.9829,9.0848,-1.076
I,N,440,13.49,-2.9148,9.0848,-1.1441
I,N,441,13.522,-2.8739,9.1937,-1.1441
I,N,442,13.56,-2.9148,9.1937,-1.076
I,N,443,13.59,-2.9556,9.112,-0.99429
I,N,444,13.65,-2.9829,9.1529,-1.076
I,N,445,13.68,-3.0237,9.1529,-1.0351
I,N,446,13.71,-2.9556,9.0439,-0.99429
I,N,447,13.74,-2.9148,8.9622,-0.99429
I,N,448,13.77,-2.8739,9.0439,-1.1169
I,N,449,13.8,-2.9148,9.1937,-1.1169
I,N,450,13.83,-3.0237,9.1937,-1.1169
I,N,451,13.86,-3.0646,9.112,-1.0351
I,N,452,13.89,-3.0237,8.9213,-0.91256
I,N,453,13.92,-2.9556,8.9213,-0.99429
I,N,454,13.95,-2.9556,9.112,-1.076
I,N,455,13.98,-3.0237,9.2346,-1.0351
I,N,456,14.01,-3.1054,9.2346,-0.99429
I,N,457,14.04,-3.0237,9.1529,-1.0351
I,N,458,14.07,-3.0237,9.0848,-0.99429
I,N,459,14.1,-3.0646,9.112,-0.88532
I,N,460,14.13,-3.0646,9.112,-0.91256
I,N,461,14.16,-2.9829,9.1529,-0.99429
I,N,462,14.19,-2.9556,9.1937,-0.95342
I,N,463,14.22,-2.9556,9.003,-0.88532
I,N,464,14.25,-2.9148,8.9622,-0.91256
I,N,465,14.28,-2.9556,9.112,-0.84446
I,N,466,14.31,-2.9556,9.1937,-0.88532
I,N,467,14.34,-2.9556,9.1529,-0.88532
I,N,468,14.37,-2.9148,9.1529,-0.88532
I,N,469,14.4,-2.9148,9.2346,-0.84446
I,N,470,14.43,-2.9148,9.1937,-0.88532
I,N,471,14.46,-2.7922,9.112,-0.88532
I,N,472,14.5,-2.7513,9.1529,-0.88532
I,N,473,14.53,-2.833,9.2755,-0.88532
I,N,474,14.561,-2.833,9.1937,-0.88532
I,N,475,14.59,-2.833,9.1937,-0.84446
I,N,476,14.621,-2.7922,9.2755,-0.8036
I,N,477,14.651,-2.7513,9.2346,-0.84446
I,N,478,14.71,-2.7922,9.2346,-0.84446
I,N,479,14.74,-2.9148,9.2346,-0.8036
I,N,480,14.77,-2.9148,9.2755,-0.84446
I,N,481,14.8,-2.8739,9.1937,-0.69464
I,N,482,14.83,-2.9148,9.0848,-0.76274
I,N,483,14.86,-2.9556,9.0848,-0.8036
I,N,484,14.89,-2.9148,9.1529,-0.69464
I,N,485,14.92,-2.9829,9.1529,-0.72188
I,N,486,14.95,-3.0237,9.1529,-0.76274
I,N,487,14.98,-3.0237,9.2346,-0.69464
I,N,488,15.01,-3.1054,9.2346,-0.53119
I,N,489,15.04,-3.1463,9.2346,-0.61292
I,N,490,15.07,-3.1054,9.0848,-0.72188
I,N,491,15.1,-3.1054,9.0439,-0.69464
I,N,492,15.13,-3.1054,9.0439,-0.53119
I,N,493,15.16,-3.1463,9.0439,-0.50395
I,N,494,15.19,-3.1054,9.0439,-0.65378
I,N,495,15.22,-3.1054,9.0439,-0.69464
I,N,496,15.25,-3.1735,9.112,-0.57205
I,N,497,15.28,-3.2553,9.1937,-0.57205
I,N,498,15.31,-3.0646,9.2346,-0.69464
I,N,499,15.34,-2.9829,9.1937,-0.65378
I,N,500,15.371,-3.0237,9.1529,-0.61292
I,N,501,15.43,-2.9556,9.2346,-0.69464
I,N,502,15.46,-2.8739,9.2755,-0.69464
I,N,503,15.49,-2.7513,9.3027,-0.65378
I,N,504,15.52,-2.7922,9.3436,-0.69464
I,N,505,15.55,-2.833,9.3436,-0.69464
I,N,506,15.58,-2.7513,9.4253,-0.72188
I,N,507,15.61,-2.7241,9.3844,-0.69464
I,N,508,15.641,-2.6832,9.2346,-0.57205
I,N,509,15.67,-2.6832,9.1937,-0.50395
I,N,510,15.7,-2.6423,9.2346,-0.61292
I,N,511,15.73,-2.6015,9.3027,-0.53119
I,N,512,15.76,-2.6423,9.3436,-0.38137
I,N,513,15.79,-2.6423,9.2346,-0.38137
I,N,514,15.82,-2.5606,9.2346,-0.46309
I,N,515,15.85,-2.6015,9.1937,-0.42223
I,N,516,15.91,-2.5606,9.3436,-0.38137
I,N,517,15.94,-2.6423,9.4661,-0.27241
I,N,518,15.97,-2.6832,9.507,-0.23155
I,N,519,16,-2.5606,9.4661,-0.29965
I,N,520,16.03,-2.4925,9.3436,-0.19068
I,N,521,16.06,-2.5606,9.3027,-0.040861
I,N,522,16.09,-2.6423,9.3844,-0.081722
I,N,523,16.12,-2.4925,9.3844,-0.19068
